"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NAA16",0,0.364869725824585,0.278,0.125,0,"5","NAA16"
"FAM102A2",0,0.364370856002697,0.349,0.172,0,"5","FAM102A"
"RETREG1",0,0.363860120798635,0.255,0.097,0,"5","RETREG1"
"ST131",0,0.363430225509151,0.672,0.51,0,"5","ST13"
"LBH3",0,0.359086578223201,0.534,0.319,0,"5","LBH"
"RHOH2",0,0.358771745920789,0.537,0.322,0,"5","RHOH"
"RIC31",0,0.35459226431343,0.31,0.143,0,"5","RIC3"
"RPL231",0,0.348348139131759,0.991,0.937,0,"5","RPL23"
"GPR155",0,0.347930372480137,0.28,0.145,0,"5","GPR155"
"RPL172",0,0.344165317672116,0.885,0.761,0,"5","RPL17"
"RPL352",0,0.339095517798932,0.999,0.979,0,"5","RPL35"
"PPA12",0,0.338125476615346,0.58,0.42,0,"5","PPA1"
"GABPB1-AS11",0,0.336353220895141,0.505,0.354,0,"5","GABPB1-AS1"
"RPL62",0,0.335980503003968,1,0.988,0,"5","RPL6"
"ALKBH71",0,0.333467894667679,0.557,0.414,0,"5","ALKBH7"
"EIF3H1",0,0.331686482510947,0.885,0.752,0,"5","EIF3H"
"A1BG",0,0.331048908701108,0.294,0.156,0,"5","A1BG"
"BTF31",0,0.329203576545777,0.994,0.957,0,"5","BTF3"
"RPL412",0,0.325727140795918,1,0.994,0,"5","RPL41"
"RPL36A2",0,0.325668046437486,0.827,0.695,0,"5","RPL36A"
"MAML21",0,0.32187448005948,0.331,0.182,0,"5","MAML2"
"ATP6V0E21",0,0.320485349450493,0.319,0.163,0,"5","ATP6V0E2"
"RSL1D11",0,0.317478299308836,0.641,0.5,0,"5","RSL1D1"
"TGFBR2",0,0.315167276747828,0.363,0.229,0,"5","TGFBR2"
"RPS72",0,0.312104989153442,1,0.989,0,"5","RPS7"
"IL7R2",0,0.310567538190763,0.884,0.491,0,"5","IL7R"
"HSPB11",0,0.310321690085719,0.347,0.201,0,"5","HSPB1"
"NSA21",0,0.308446102434462,0.761,0.627,0,"5","NSA2"
"LINC008612",0,0.308380658277473,0.434,0.249,0,"5","LINC00861"
"G3BP2",0,0.307659503506234,0.563,0.435,0,"5","G3BP2"
"EPB41L4A-AS11",0,0.306093965669896,0.518,0.365,0,"5","EPB41L4A-AS1"
"ATF7IP2",0,0.305038342569851,0.357,0.209,0,"5","ATF7IP2"
"TTC31",0,0.301954174186226,0.589,0.449,0,"5","TTC3"
"NBEAL1",0,0.300103090204936,0.491,0.36,0,"5","NBEAL1"
"EEF1D1",0,0.298824951547829,0.997,0.972,0,"5","EEF1D"
"SEPT61",0,0.298776656236026,0.669,0.504,0,"5","SEPT6"
"FLT3LG2",0,0.297482371817623,0.326,0.178,0,"5","FLT3LG"
"BCL22",0,0.296212601675019,0.432,0.275,0,"5","BCL2"
"CLEC2D2",0,0.292517463869437,0.625,0.429,0,"5","CLEC2D"
"ITK2",0,0.289001356300035,0.329,0.175,0,"5","ITK"
"RPL82",0,0.288994861309423,1,0.987,0,"5","RPL8"
"TRBC23",0,0.288220814949832,0.753,0.518,0,"5","TRBC2"
"RPS24",0,0.287079135073824,1,0.99,0,"5","RPS24"
"CD962",0,0.286948188779861,0.383,0.215,0,"5","CD96"
"SFXN11",0,0.282289866915932,0.292,0.158,0,"5","SFXN1"
"LCK4",0,0.28193503279789,0.688,0.447,0,"5","LCK"
"TRAC3",0,0.279726129095839,0.846,0.522,0,"5","TRAC"
"MT-ND4",0,0.27927056393511,1,0.998,0,"5","MT-ND4"
"RGL4",0,0.278156310818931,0.255,0.119,0,"5","RGL4"
"ZNF101",0,0.277358269370764,0.268,0.14,0,"5","ZNF101"
"TMEM1232",0,0.276895450646367,0.681,0.537,0,"5","TMEM123"
"RPL261",0,0.276043427270769,1,0.987,0,"5","RPL26"
"COMMD61",0,0.275685814690443,0.952,0.875,0,"5","COMMD6"
"EIF4B1",0,0.275242647867751,0.805,0.683,0,"5","EIF4B"
"OCIAD22",0,0.272476605323798,0.503,0.322,0,"5","OCIAD2"
"FKBP51",0,0.272225467481585,0.33,0.22,0,"5","FKBP5"
"TMEM2431",0,0.271258053635483,0.523,0.378,0,"5","TMEM243"
"COX7C1",0,0.270245835376746,0.966,0.899,0,"5","COX7C"
"PDE7A1",0,0.26975908462061,0.356,0.224,0,"5","PDE7A"
"AAK11",0,0.26740027708577,0.585,0.427,0,"5","AAK1"
"ACAP14",0,0.267234849002965,0.763,0.576,0,"5","ACAP1"
"NSMCE3",0,0.265175411929117,0.503,0.362,0,"5","NSMCE3"
"SLFN51",0,0.258767157830272,0.439,0.289,0,"5","SLFN5"
"TESPA12",0,0.257948076086935,0.267,0.141,0,"5","TESPA1"
"MLXIP1",0,0.254575027021708,0.333,0.229,0,"5","MLXIP"
"CCDC57",0,0.250334705048216,0.283,0.178,0,"5","CCDC57"
"RPS4Y12",7.22419320861474e-27,0.403492534093113,0.282,0.286,1.68453737238479e-22,"5","RPS4Y1"
"IGHM",0,4.33227009031434,0.999,0.049,0,"6","IGHM"
"IGKC",0,3.47672874820676,0.707,0.078,0,"6","IGKC"
"CD79A",0,3.46033944815626,0.979,0.052,0,"6","CD79A"
"IGHD",0,3.35992149311442,0.939,0.018,0,"6","IGHD"
"TCL1A",0,3.0770560682259,0.837,0.007,0,"6","TCL1A"
"MS4A1",0,2.89595345436185,0.926,0.045,0,"6","MS4A1"
"CD741",0,2.89524500064434,1,0.57,0,"6","CD74"
"IGLC2",0,2.79383722174294,0.437,0.025,0,"6","IGLC2"
"CD79B",0,2.69235689633007,0.913,0.13,0,"6","CD79B"
"IGLC3",0,2.68411822224788,0.35,0.017,0,"6","IGLC3"
"LINC00926",0,2.55855046886643,0.813,0.033,0,"6","LINC00926"
"HLA-DRA1",0,2.50531495061217,0.999,0.323,0,"6","HLA-DRA"
"CD37",0,2.19551609469191,0.997,0.814,0,"6","CD37"
"BANK1",0,2.1676461810843,0.772,0.044,0,"6","BANK1"
"HLA-DPB11",0,2.16203528999091,0.994,0.438,0,"6","HLA-DPB1"
"HLA-DQB11",0,2.12441672645662,0.943,0.273,0,"6","HLA-DQB1"
"HLA-DQA1",0,2.11706912584325,0.867,0.162,0,"6","HLA-DQA1"
"TNFRSF13C",0,2.08261993964275,0.732,0.05,0,"6","TNFRSF13C"
"HLA-DPA11",0,2.03061250293392,0.993,0.416,0,"6","HLA-DPA1"
"RALGPS2",0,2.02071097109926,0.724,0.074,0,"6","RALGPS2"
"HLA-DRB11",0,1.97740408258143,0.989,0.354,0,"6","HLA-DRB1"
"FCER2",0,1.96938086201943,0.625,0.015,0,"6","FCER2"
"MEF2C1",0,1.93335098738999,0.704,0.144,0,"6","MEF2C"
"CD22",0,1.88796434684338,0.624,0.024,0,"6","CD22"
"PLPP5",0,1.87929082505353,0.638,0.087,0,"6","PLPP5"
"VPREB3",0,1.80691234802401,0.555,0.018,0,"6","VPREB3"
"IL4R",0,1.76103797989982,0.608,0.152,0,"6","IL4R"
"HLA-DMB1",0,1.67002238353925,0.755,0.204,0,"6","HLA-DMB"
"BCL11A",0,1.58185066713127,0.558,0.072,0,"6","BCL11A"
"HLA-DMA1",0,1.56412629784774,0.792,0.244,0,"6","HLA-DMA"
"HVCN1",0,1.53853692954341,0.562,0.104,0,"6","HVCN1"
"AFF3",0,1.47579334392645,0.495,0.04,0,"6","AFF3"
"FCRL1",0,1.44378702969824,0.455,0.013,0,"6","FCRL1"
"EAF2",0,1.41655405079637,0.505,0.094,0,"6","EAF2"
"ADAM28",0,1.39816994993577,0.442,0.035,0,"6","ADAM28"
"SWAP70",0,1.39329816399618,0.514,0.084,0,"6","SWAP70"
"HLA-DRB51",0,1.35267859169818,0.52,0.153,0,"6","HLA-DRB5"
"FAM129C",0,1.34270589914872,0.444,0.024,0,"6","FAM129C"
"YBX31",0,1.32343535017226,0.661,0.274,0,"6","YBX3"
"MARCH11",0,1.30237587676924,0.55,0.163,0,"6","MARCH1"
"STX71",0,1.29745590615245,0.52,0.166,0,"6","STX7"
"TSPAN13",0,1.25273354762634,0.403,0.014,0,"6","TSPAN13"
"SNX21",0,1.24396225901487,0.635,0.273,0,"6","SNX2"
"CD831",0,1.24312171605271,0.537,0.207,0,"6","CD83"
"CD40",0,1.23666477357528,0.42,0.049,0,"6","CD40"
"PAX5",0,1.2251082177973,0.384,0.015,0,"6","PAX5"
"IRF81",0,1.18713371901875,0.492,0.131,0,"6","IRF8"
"CXCR42",0,1.17284219488846,0.957,0.715,0,"6","CXCR4"
"P2RX5",0,1.16841084846723,0.389,0.04,0,"6","P2RX5"
"STRBP",0,1.15995497496957,0.421,0.073,0,"6","STRBP"
"FAM30A",0,1.15832359852818,0.315,0.018,0,"6","FAM30A"
"NFKBID",0,1.15731778387005,0.424,0.122,0,"6","NFKBID"
"HLA-DOB",0,1.15146754454129,0.374,0.019,0,"6","HLA-DOB"
"CYB561A3",0,1.1417690056364,0.485,0.157,0,"6","CYB561A3"
"GNG7",0,1.1385929204037,0.394,0.046,0,"6","GNG7"
"TCF4",0,1.1328706398743,0.416,0.065,0,"6","TCF4"
"CD721",0,1.11775877238695,0.342,0.021,0,"6","CD72"
"HLA-DQA2",0,1.08739108793278,0.304,0.068,0,"6","HLA-DQA2"
"BLK",0,1.08343748343766,0.377,0.033,0,"6","BLK"
"ARHGAP24",0,1.08242789028907,0.369,0.056,0,"6","ARHGAP24"
"BCL7A",0,1.07418365590125,0.336,0.027,0,"6","BCL7A"
"PHACTR11",0,1.06101430034036,0.402,0.124,0,"6","PHACTR1"
"SEL1L3",0,1.03160371843441,0.391,0.092,0,"6","SEL1L3"
"BIRC31",0,1.02849736452359,0.545,0.277,0,"6","BIRC3"
"REL1",0,1.02710740687373,0.672,0.4,0,"6","REL"
"ZCCHC7",0,1.0258582735153,0.454,0.166,0,"6","ZCCHC7"
"CIITA1",0,1.02551226850023,0.386,0.1,0,"6","CIITA"
"NCF11",0,1.02440906856571,0.71,0.311,0,"6","NCF1"
"CXXC51",0,1.01763762578259,0.452,0.144,0,"6","CXXC5"
"FCRLA",0,1.00478461264604,0.317,0.016,0,"6","FCRLA"
"PDLIM1",0,1.00248659958782,0.429,0.06,0,"6","PDLIM1"
"ORAI2",0,0.981441578750856,0.432,0.165,0,"6","ORAI2"
"COBLL1",0,0.97881056992723,0.297,0.023,0,"6","COBLL1"
"PKIG",0,0.973402872355056,0.313,0.021,0,"6","PKIG"
"SNX29",0,0.971009497333136,0.393,0.126,0,"6","SNX29"
"FCMR1",0,0.962224522075998,0.51,0.224,0,"6","FCMR"
"ADK",0,0.957734699413985,0.384,0.133,0,"6","ADK"
"CD692",0,0.956972450812069,0.839,0.654,0,"6","CD69"
"FCRL2",0,0.952846508080647,0.286,0.018,0,"6","FCRL2"
"CDCA7L",0,0.933724407703959,0.309,0.034,0,"6","CDCA7L"
"BACH2",0,0.927826311106068,0.335,0.08,0,"6","BACH2"
"SPIB",0,0.92383688582021,0.293,0.031,0,"6","SPIB"
"TPD52",0,0.905578335953582,0.356,0.081,0,"6","TPD52"
"SMIM14",0,0.902088167162762,0.377,0.147,0,"6","SMIM14"
"GAPT1",0,0.891359159868458,0.338,0.095,0,"6","GAPT"
"MTSS1",0,0.88556691842412,0.401,0.136,0,"6","MTSS1"
"JUND",0,0.883790233903543,0.995,0.98,0,"6","JUND"
"CD19",0,0.878674110841903,0.275,0.013,0,"6","CD19"
"IFT57",0,0.878083775614777,0.376,0.154,0,"6","IFT57"
"GABPB1-AS12",0,0.863962973350247,0.54,0.353,0,"6","GABPB1-AS1"
"CD522",0,0.83803942994395,0.993,0.903,0,"6","CD52"
"POU2F21",0,0.834648699948094,0.597,0.343,0,"6","POU2F2"
"ISG201",0,0.831216147268969,0.694,0.48,0,"6","ISG20"
"SNHG71",0,0.825175844668901,0.603,0.403,0,"6","SNHG7"
"BLNK",0,0.824747967373698,0.259,0.019,0,"6","BLNK"
"LAPTM51",0,0.807463534047732,0.954,0.839,0,"6","LAPTM5"
"PRKCB1",0,0.800812514246117,0.647,0.467,0,"6","PRKCB"
"RPL18A3",0,0.796808053419697,1,0.989,0,"6","RPL18A"
"TMEM156",0,0.786016079460748,0.315,0.09,0,"6","TMEM156"
"SEC62",0,0.769868746795384,0.668,0.508,0,"6","SEC62"
"CHPT11",0,0.768526298144898,0.349,0.154,0,"6","CHPT1"
"C16orf74",0,0.765693279844508,0.273,0.065,0,"6","C16orf74"
"RPS11",0,0.757182715175778,0.999,0.983,0,"6","RPS11"
"EZR1",0,0.757023565607065,0.606,0.418,0,"6","EZR"
"SP100",0,0.740225819621706,0.607,0.452,0,"6","SP100"
"PLEKHA2",0,0.72573950997311,0.362,0.179,0,"6","PLEKHA2"
"TAPT1",0,0.72502324101177,0.27,0.08,0,"6","TAPT1"
"FCHSD2",0,0.721062295433785,0.285,0.1,0,"6","FCHSD2"
"CAMK2D",0,0.719143890427284,0.317,0.133,0,"6","CAMK2D"
"SYPL1",0,0.715210463346434,0.398,0.218,0,"6","SYPL1"
"PARP141",0,0.711446382297894,0.426,0.261,0,"6","PARP14"
"BASP11",0,0.710972590825574,0.281,0.093,0,"6","BASP1"
"GGA2",0,0.709613145104473,0.323,0.141,0,"6","GGA2"
"EBLN3P",0,0.70889073474081,0.41,0.231,0,"6","EBLN3P"
"BLOC1S2",0,0.705282739557594,0.423,0.258,0,"6","BLOC1S2"
"TMEM2432",0,0.698812468880862,0.541,0.378,0,"6","TMEM243"
"ARL4A",0,0.69871385670636,0.549,0.413,0,"6","ARL4A"
"AL121944.1",0,0.69829134807874,0.327,0.157,0,"6","AL121944.1"
"TSTD1",0,0.695806000656459,0.608,0.445,0,"6","TSTD1"
"HHEX1",0,0.693727125306048,0.266,0.092,0,"6","HHEX"
"BTG12",0,0.692142651589847,0.991,0.961,0,"6","BTG1"
"EIF1B",0,0.688652448093849,0.532,0.399,0,"6","EIF1B"
"BTK1",0,0.688385499907927,0.282,0.102,0,"6","BTK"
"QRSL1",0,0.680587131376823,0.252,0.069,0,"6","QRSL1"
"LAT22",0,0.679942336844603,0.35,0.167,0,"6","LAT2"
"SMAP21",0,0.678103486644107,0.638,0.513,0,"6","SMAP2"
"ARID5B1",0,0.675362457995155,0.457,0.277,0,"6","ARID5B"
"LY861",0,0.674303087110829,0.379,0.174,0,"6","LY86"
"SNX31",0,0.671364816568818,0.665,0.5,0,"6","SNX3"
"PRDM2",0,0.661822971321073,0.464,0.321,0,"6","PRDM2"
"APPL1",0,0.655047428616616,0.369,0.217,0,"6","APPL1"
"RPS53",0,0.654450279075771,0.999,0.976,0,"6","RPS5"
"GUCD1",0,0.644120715510399,0.257,0.102,0,"6","GUCD1"
"PPM1K",0,0.637509919253425,0.36,0.198,0,"6","PPM1K"
"SMC6",0,0.632652143793379,0.257,0.099,0,"6","SMC6"
"IKZF32",0,0.624672467952395,0.393,0.21,0,"6","IKZF3"
"PARP1",0,0.622540741057961,0.408,0.262,0,"6","PARP1"
"RPL83",0,0.622356226657219,0.999,0.987,0,"6","RPL8"
"DGKD1",0,0.621878867979462,0.364,0.215,0,"6","DGKD"
"SP110",0,0.621715300632261,0.519,0.39,0,"6","SP110"
"MDM4",0,0.611534850744036,0.525,0.41,0,"6","MDM4"
"TSPAN33",0,0.609031714197968,0.258,0.054,0,"6","TSPAN33"
"MARCKSL1",0,0.606003107593496,0.403,0.277,0,"6","MARCKSL1"
"TAGAP",0,0.602950898821813,0.49,0.38,0,"6","TAGAP"
"NUP88",0,0.602942384645771,0.255,0.102,0,"6","NUP88"
"NCOA3",0,0.602329065158456,0.346,0.214,0,"6","NCOA3"
"RHOH3",0,0.598198706683714,0.489,0.326,0,"6","RHOH"
"LTB2",0,0.597641659482707,0.953,0.661,0,"6","LTB"
"LIMD2",0,0.589170138894573,0.826,0.744,0,"6","LIMD2"
"BCAS4",0,0.584193993904377,0.259,0.1,0,"6","BCAS4"
"P2RY10",0,0.580446224806159,0.262,0.107,0,"6","P2RY10"
"ELOVL51",0,0.577658623717613,0.327,0.203,0,"6","ELOVL5"
"TAF1D",0,0.576366445798649,0.557,0.452,0,"6","TAF1D"
"UVRAG",0,0.573655600176381,0.276,0.143,0,"6","UVRAG"
"DRAM2",0,0.573256480114047,0.328,0.202,0,"6","DRAM2"
"TSC22D31",0,0.573210859558736,0.941,0.905,0,"6","TSC22D3"
"FOXP12",0,0.571180458475975,0.706,0.596,0,"6","FOXP1"
"STK17A2",0,0.570886633304357,0.533,0.399,0,"6","STK17A"
"CSNK1G3",0,0.570268971892251,0.293,0.158,0,"6","CSNK1G3"
"RCSD11",0,0.567051363685863,0.481,0.387,0,"6","RCSD1"
"TMEM1541",0,0.565110335771538,0.311,0.19,0,"6","TMEM154"
"SP140L",0,0.563761244569359,0.336,0.208,0,"6","SP140L"
"DAPP11",0,0.562714640843973,0.287,0.139,0,"6","DAPP1"
"PNISR1",0,0.561299997100811,0.899,0.838,0,"6","PNISR"
"PDE4B",0,0.560443989704066,0.305,0.185,0,"6","PDE4B"
"LYL11",0,0.559130064943059,0.282,0.14,0,"6","LYL1"
"TRIM381",0,0.554769449017707,0.399,0.294,0,"6","TRIM38"
"VAV3",0,0.552175647556846,0.259,0.116,0,"6","VAV3"
"MTPN1",0,0.547533679072043,0.591,0.46,0,"6","MTPN"
"ATF7IP",0,0.541486176072125,0.364,0.27,0,"6","ATF7IP"
"SP140",0,0.539352687409373,0.281,0.142,0,"6","SP140"
"RPL22L1",0,0.536911581733596,0.571,0.494,0,"6","RPL22L1"
"ARID1B",0,0.535613931929555,0.571,0.492,0,"6","ARID1B"
"SELL1",0,0.533324180918446,0.602,0.476,0,"6","SELL"
"MBD4",0,0.532911679436258,0.36,0.255,0,"6","MBD4"
"SELENOF",0,0.515335536645672,0.547,0.475,0,"6","SELENOF"
"LSM101",0,0.514639905744425,0.363,0.266,0,"6","LSM10"
"CD812",0,0.513111641697722,0.651,0.523,0,"6","CD81"
"NSD31",0,0.511654264554209,0.592,0.509,0,"6","NSD3"
"TXNIP1",0,0.509954626883134,0.972,0.957,0,"6","TXNIP"
"NT5C1",0,0.508702379318393,0.335,0.216,0,"6","NT5C"
"RPS232",0,0.498949591729813,1,0.989,0,"6","RPS23"
"TAF71",0,0.496515186513045,0.532,0.431,0,"6","TAF7"
"RERE",0,0.495977908977579,0.258,0.152,0,"6","RERE"
"DNAJC10",0,0.49587404363296,0.253,0.154,0,"6","DNAJC10"
"RASGRP2",0,0.494965260984002,0.463,0.373,0,"6","RASGRP2"
"RNASEH2B",0,0.486000763612964,0.368,0.288,0,"6","RNASEH2B"
"LMBRD1",0,0.485282771197094,0.299,0.2,0,"6","LMBRD1"
"AIDA",0,0.479433218506678,0.27,0.175,0,"6","AIDA"
"ACBD3",0,0.474415865227886,0.264,0.164,0,"6","ACBD3"
"RPL123",0,0.470741836906521,0.999,0.984,0,"6","RPL12"
"MIS18BP11",0,0.470212797050746,0.373,0.284,0,"6","MIS18BP1"
"RPL152",0,0.466382391042045,0.999,0.99,0,"6","RPL15"
"CDK131",0,0.465648195548137,0.427,0.372,0,"6","CDK13"
"CHD91",0,0.465551182014192,0.32,0.224,0,"6","CHD9"
"CD551",0,0.453471447851371,0.447,0.368,0,"6","CD55"
"WASHC41",0,0.453397354454113,0.275,0.191,0,"6","WASHC4"
"LSM7",0,0.439309101970756,0.57,0.523,0,"6","LSM7"
"CIRBP1",0,0.426810209124997,0.866,0.834,0,"6","CIRBP"
"MYCBP2",0,0.422321622122717,0.538,0.498,0,"6","MYCBP2"
"ANAPC16",0,0.420927865931743,0.695,0.658,0,"6","ANAPC16"
"FAU1",0,0.417264376665649,0.999,0.991,0,"6","FAU"
"RPL13A3",0,0.415652478690747,1,0.988,0,"6","RPL13A"
"SELENOH",0,0.414253113624898,0.55,0.516,0,"6","SELENOH"
"RPS193",0,0.408036133763648,1,0.989,0,"6","RPS19"
"SH3BP51",0,0.407992799744399,0.352,0.272,0,"6","SH3BP5"
"NOP533",0,0.407833334690268,0.939,0.882,0,"6","NOP53"
"MT-ND3",0,0.407533062159163,1,0.996,0,"6","MT-ND3"
"SF11",0,0.40654759452153,0.866,0.825,0,"6","SF1"
"THRAP31",0,0.406101277850103,0.457,0.411,0,"6","THRAP3"
"DCK",0,0.403956591474367,0.254,0.175,0,"6","DCK"
"PNN1",0,0.398946053720227,0.651,0.619,0,"6","PNN"
"PAPOLA",0,0.397789349167122,0.531,0.492,0,"6","PAPOLA"
"HMGN1",0,0.396074604319887,0.692,0.636,0,"6","HMGN1"
"RBM381",0,0.390693836213193,0.392,0.314,0,"6","RBM38"
"NCK22",0,0.387324905607524,0.382,0.3,0,"6","NCK2"
"CLEC2D3",0,0.385113914504088,0.511,0.436,0,"6","CLEC2D"
"RPL353",0,0.383432074991104,0.997,0.979,0,"6","RPL35"
"SCPEP11",0,0.381959964338454,0.295,0.219,0,"6","SCPEP1"
"PLAC81",0,0.378307797278382,0.632,0.516,0,"6","PLAC8"
"VEGFB",0,0.377903512840891,0.251,0.166,0,"6","VEGFB"
"PMAIP12",0,0.374757216648357,0.344,0.254,0,"6","PMAIP1"
"RPSA3",0,0.36511122148615,0.998,0.978,0,"6","RPSA"
"RPS273",0,0.364483237468318,1,0.992,0,"6","RPS27"
"ATP6V1G1",0,0.36389421945066,0.781,0.773,0,"6","ATP6V1G1"
"SMCHD1",0,0.359815680332896,0.607,0.586,0,"6","SMCHD1"
"RPS83",0,0.356428541591367,1,0.987,0,"6","RPS8"
"YPEL51",0,0.353973833339356,0.72,0.713,0,"6","YPEL5"
"RPL183",0,0.349018152864064,0.999,0.988,0,"6","RPL18"
"RPL293",0,0.347416936760698,0.999,0.989,0,"6","RPL29"
"GRB21",0,0.342392727682121,0.51,0.463,0,"6","GRB2"
"UCP21",0,0.341956751762665,0.568,0.532,0,"6","UCP2"
"LYN1",0,0.337242071920148,0.41,0.248,0,"6","LYN"
"RACK12",0,0.332257391510847,0.996,0.98,0,"6","RACK1"
"RPL37A3",0,0.330699769222475,0.998,0.984,0,"6","RPL37A"
"ARPC31",0,0.326778238541449,0.948,0.877,0,"6","ARPC3"
"RIPOR2",0,0.321180344871381,0.684,0.683,0,"6","RIPOR2"
"NT5C3A",0,0.318553108256825,0.273,0.194,0,"6","NT5C3A"
"RPL10A3",0,0.309970104207714,0.998,0.981,0,"6","RPL10A"
"RPS103",0,0.309620950752676,0.92,0.897,0,"6","RPS10"
"MT-ND4L",0,0.303823989093556,0.749,0.739,0,"6","MT-ND4L"
"RPL133",0,0.303349806309992,1,0.993,0,"6","RPL13"
"MT-CO21",0,0.297855616796946,1,0.999,0,"6","MT-CO2"
"RPL213",0,0.295262599218066,0.999,0.99,0,"6","RPL21"
"PTMA",0,0.290654494692491,0.999,0.995,0,"6","PTMA"
"ERP29",0,0.28614963275354,0.747,0.748,0,"6","ERP29"
"RPLP03",0,0.28488753355215,0.987,0.957,0,"6","RPLP0"
"RPS92",0,0.280032566943476,0.999,0.987,0,"6","RPS9"
"ODC1",0,0.276337738106526,0.404,0.318,0,"6","ODC1"
"MT-CO3",0,0.275815822445167,1,0.999,0,"6","MT-CO3"
"ZFAS11",0,0.258779115726596,0.819,0.807,0,"6","ZFAS1"
"RPL7A3",0,0.258425440853326,0.999,0.989,0,"6","RPL7A"
"MT-ATP62",0,0.256180393129108,1,0.999,0,"6","MT-ATP6"
"ANKRD44",1.57930922843764e-284,0.385726919657579,0.507,0.485,3.6826332588709e-280,"6","ANKRD44"
"OFD12",1.03369739246905e-280,0.347741920359998,0.33,0.259,2.41037557975933e-276,"6","OFD1"
"SYNGR21",2.69523545816299e-277,0.383691567428273,0.264,0.201,6.28475004134447e-273,"6","SYNGR2"
"ZNF791",3.16286261480756e-277,0.414572155611418,0.259,0.193,7.37516304520827e-273,"6","ZNF791"
"IFI161",9.79455394263856e-272,0.380150658010095,0.408,0.358,2.28389408834446e-267,"6","IFI16"
"HMGN2",7.83122725623316e-271,0.308803158843539,0.602,0.598,1.82608557160845e-266,"6","HMGN2"
"LBH4",5.00506829556002e-268,0.320658663605923,0.4,0.327,1.16708182515868e-263,"6","LBH"
"BOD1L1",6.36291593940716e-258,0.363623366153842,0.49,0.462,1.48370473875096e-253,"6","BOD1L1"
"TRA2B",1.05289656490903e-249,0.331967081763346,0.563,0.56,2.45514421005488e-245,"6","TRA2B"
"KLF21",2.35691925373926e-246,0.265996992865742,0.924,0.928,5.49586431586921e-242,"6","KLF2"
"TUBA1A1",5.55441632460157e-235,0.26410328668031,0.763,0.75,1.29517879857059e-230,"6","TUBA1A"
"PPP3CA",3.19876606507679e-229,0.367017290565179,0.257,0.199,7.45888271054606e-225,"6","PPP3CA"
"LAMTOR51",1.11434067248083e-224,0.323543309065923,0.437,0.413,2.59841958009079e-220,"6","LAMTOR5"
"MTRNR2L8",1.60376096463078e-223,0.316726052045794,0.707,0.74,3.73964981732606e-219,"6","MTRNR2L8"
"SIAH2",4.49776996184937e-223,0.380661468099089,0.289,0.236,1.04878999970404e-218,"6","SIAH2"
"FNIP1",1.10656061451547e-220,0.357293940759786,0.28,0.227,2.58027804092716e-216,"6","FNIP1"
"NFKB21",5.25395935361282e-218,0.365793399394667,0.259,0.205,1.22511824207544e-213,"6","NFKB2"
"KRT101",6.44220301683615e-216,0.257854163630932,0.593,0.605,1.50219289946585e-211,"6","KRT10"
"ITSN2",1.47005113775668e-209,0.383968369774751,0.361,0.322,3.42786524302103e-205,"6","ITSN2"
"RBM23",7.5243595526034e-208,0.366114488705801,0.312,0.266,1.75453016047606e-203,"6","RBM23"
"TENT5C2",3.3788494558447e-207,0.262355395576209,0.258,0.192,7.87880116113868e-203,"6","TENT5C"
"EPB41L4A-AS12",6.63452112972137e-204,0.324216513263251,0.405,0.371,1.54703763702843e-199,"6","EPB41L4A-AS1"
"LYST1",4.00299248276986e-198,0.251314691348043,0.368,0.301,9.33417787132275e-194,"6","LYST"
"ADD11",6.55333329124162e-196,0.34913545666728,0.354,0.317,1.52810625685172e-191,"6","ADD1"
"SNHG82",5.55008753824259e-193,0.274704570003336,0.578,0.568,1.29416941216741e-188,"6","SNHG8"
"TRA2A",8.06268828755595e-182,0.353934320853025,0.392,0.366,1.8800576548923e-177,"6","TRA2A"
"BPTF1",5.40426702061136e-178,0.324017114709249,0.491,0.486,1.26016698386616e-173,"6","BPTF"
"MTRNR2L10",4.22754356515685e-176,0.34406380496209,0.576,0.57,9.85778608523275e-172,"6","MTRNR2L10"
"GPBP1",7.32793221306143e-173,0.285695488544534,0.475,0.47,1.70872723344166e-168,"6","GPBP1"
"ATP2B11",9.37236155895706e-173,0.286309105589571,0.398,0.356,2.18544726831761e-168,"6","ATP2B1"
"PDE7A2",1.86772738268093e-166,0.296796070661026,0.277,0.228,4.35516671093538e-162,"6","PDE7A"
"SKAP21",1.09419009876232e-161,0.302389253937791,0.259,0.209,2.55143247229398e-157,"6","SKAP2"
"CHCHD10",6.62851275730115e-155,0.309999784022312,0.4,0.384,1.54563660474748e-150,"6","CHCHD10"
"PHKB",4.38560953944076e-153,0.333033230557666,0.257,0.216,1.0226364324068e-148,"6","PHKB"
"RNMT",5.25061260197476e-150,0.301463617208967,0.422,0.41,1.22433784652848e-145,"6","RNMT"
"USP8",5.54166507346949e-142,0.354039571189838,0.286,0.252,1.29220546183161e-137,"6","USP8"
"TNFAIP82",3.17030861496864e-137,0.267631886175427,0.448,0.437,7.39252562838387e-133,"6","TNFAIP8"
"PTPN61",5.21292087241793e-137,0.280251691599138,0.359,0.326,1.21554888903041e-132,"6","PTPN6"
"JMJD1C1",1.25410794324256e-135,0.290997973422512,0.438,0.429,2.92432890205299e-131,"6","JMJD1C"
